Object ID,X,Y,Distance (cm),Yaw (degrees),Predicted X,Predicted Y,Predicted Distance (cm),Predicted Yaw (degrees)
3,497.22412109375,243.82113647460938,15.665352750174229,15.52892833672895,497.2998860066641,244.47092309216896,15.510748536152617,15.534976700517898
3,497.3656005859375,244.55712890625,15.177099160195889,15.540108883809234,497.2926788521649,244.40911199301846,15.525455297024154,15.53440134854272
3,497.37640380859375,244.71484375,15.362493332295148,15.54096256857194,497.29961554458094,244.42319212724374,15.492317859837717,15.534944278812603
3,496.71661376953125,243.23492431640625,15.615204899613316,15.488812131435182,497.3069200378793,244.4509355246401,15.479968285282403,15.535516769384957
3,496.86468505859375,244.449462890625,15.712115845265483,15.50051812108806,497.25076710149216,244.33526235008085,15.492832680273482,15.531073986537473
3,496.48516845703125,243.62948608398438,15.512483263795387,15.470512232748295,497.2140410244459,244.34612568321924,15.513692004245108,15.52816735803881
3,497.33050537109375,244.507080078125,15.596896607652637,15.537335565283072,497.14470699666253,244.2779553169503,15.513577022768688,15.522682912283187
3,496.07421875,242.87506103515625,15.852036095880006,15.438011323585407,497.16238106958133,244.299750813003,15.521502799424765,15.524076746100985
3,497.5889587402344,245.3116455078125,15.573147042707486,15.557757497596219,497.058869632083,244.16422720201183,15.552944778292701,15.515889773033473
3,497.3973388671875,244.816650390625,15.432905546714522,15.542616864103977,497.10929434974395,244.27337534940693,15.554866518361614,15.519872439641258
3,497.3659362792969,244.22091674804688,15.390677078881664,15.540135410843384,497.1366945764992,244.3250543726773,15.543264984306791,15.522036002389225
3,496.90545654296875,243.271728515625,15.79044871427086,15.503741136816956,497.15850118504534,244.31514828496498,15.528750065416082,15.523757707952651
3,496.9540100097656,244.39114379882812,15.627512952467633,15.507579192749827,497.134430324667,244.21589302558587,15.553644137806213,15.521853632509256
3,496.76068115234375,244.90478515625,15.091442133909855,15.49229608063137,497.117267851301,244.23256374656196,15.560670905079604,15.520495777146241
3,497.0625,244.40045166015625,15.463772287426057,15.516154597244556,497.083347561313,244.2965087709261,15.516035544211329,15.517813282577166
3,497.8229675292969,243.929443359375,15.683910319498983,15.576244423371461,497.08136443828334,244.3063963320806,15.511064005018751,15.517655500233575
3,497.947509765625,243.96621704101562,15.620044089877812,15.586082027716582,497.1519093857072,244.27053870424297,15.527505999820518,15.523228767864829
3,497.2521667480469,244.08364868164062,15.829004199734388,15.531144766755373,497.2275908196562,244.2415901259917,15.536308679566801,15.52920768008511
