Object ID,Class Label,Pitch (degrees),Yaw (degrees),Roll (degrees)
3,C - N -B - L,-0.688339268641537,15.522614023502474,-36.07013780739363
3,C - N -B - L,-0.6055468937999184,15.54046579242368,-36.18463014404812
3,C - N -B - L,-0.6134347145042319,15.540026891115039,-35.40390130241984
3,C - N -B - L,-0.5696440506594295,15.51825552297863,-35.69685477375736
3,C - N -B - L,-0.6312159561496771,15.523125357370843,-35.82381684106314
3,C - N -B - L,-0.6876413219508265,15.555840626993499,-35.52398561555413
3,C - N -B - L,-0.6253053218043535,15.561477812463195,-36.21735840390203
3,C - N -B - L,-0.6375313425272209,15.583387085467729,-35.88832443535399
3,C - N -B - L,-0.6020570447315943,15.539566283884694,-36.13404660642639
3,C - N -B - L,-0.7228523437687258,15.544830588278883,-35.65625125933509
3,C - N -B - L,-0.6709112975500714,15.561962432039754,-36.05815288061762
3,C - N -B - L,-0.6184346467241086,15.592951641077686,-36.469566694466074
