Object ID,Class Label,Pitch (degrees),Yaw (degrees),Roll (degrees)
3,C - N -B - L,1.01765725860409,15.009062115461967,-33.89765426766012
3,C - N -B - L,0.9718438765436357,14.943915106699066,-33.576854956003174
3,C - N -B - L,1.0647067138050408,15.014040459918881,-34.057778314601165
3,C - N -B - L,0.9037389410775549,14.972279655833653,-33.71151624572047
3,C - N -B - L,0.9981101984151514,14.989539144633726,-33.81779305359731
3,C - N -B - L,1.0893268864587318,15.004098082443132,-33.931489335859744
3,C - N -B - L,1.0081756017806833,14.989073691354214,-34.03758004549478
3,C - N -B - L,0.9614410024261427,14.910572269057639,-33.69272516137089
3,C - N -B - L,0.897385425763741,14.92322562152575,-33.6900123016111
3,C - N -B - L,0.8549857253998947,14.974871544767492,-33.9210112280386
3,C - N -B - L,0.9579154254338295,14.885503758368596,-33.97152477936338
3,C - N -B - L,0.9237722146724714,14.892812370493305,-33.73945710287604
3,C - N -B - L,0.9603903345464686,14.929461992560746,-33.88300647425123
3,C - N -B - L,1.0827276505271524,14.935683448948273,-34.191934961173146
3,C - N -B - L,1.0358369794126467,15.050820660334047,-34.453023491630304
3,C - N -B - L,0.8569237365199451,14.954692433664887,-33.96889122525414
3,C - N -B - L,0.9241535762911927,15.018335125672307,-33.996752834099524
3,C - N -B - L,1.0083156868537835,14.990106413080422,-34.18120148930571
3,C - N -B - L,0.9705493577800044,14.983611736757366,-34.047968714122675
3,C - N -B - L,1.000486469324713,14.984084486856252,-34.013616444252754
3,C - N -B - L,0.9282992571683449,14.932598233742366,-33.86588512220788
3,C - N -B - L,0.9241509819947432,15.017297829447896,-34.07020173923246
3,C - N -B - L,0.9505996354915291,14.909917242881033,-34.090852353208255
3,C - N -B - L,0.9174369301183293,14.998760520200612,-33.5008241020578
3,C - N -B - L,0.9238733922527644,14.983851748606973,-33.9959869283665
3,C - N -B - L,0.8346118443620012,15.079604947662386,-33.93745827569264
3,C - N -B - L,1.0779520062816674,14.958892484799728,-33.424263083777106
3,C - N -B - L,0.9494036824792789,14.905802616888641,-33.596153092653196
3,C - N -B - L,0.980612334162199,15.021635987254363,-33.92235881715657
3,C - N -B - L,0.8674206139672799,15.06789061920599,-33.928544833952564
3,C - N -B - L,0.8841387036004554,14.975252200441982,-33.968311599561055
3,C - N -B - L,0.9541070677440047,14.938923799680031,-33.81203623387835
3,C - N -B - L,0.8830853957257194,14.93550154013296,-33.92871561053422
3,C - N -B - L,0.9539073103297124,14.952126732588656,-33.62845725572591
3,C - N -B - L,0.894438258850123,14.971460130660816,-33.558206132710104
3,C - N -B - L,0.9913393640276196,14.950763830500698,-33.39454590407158
3,C - N -B - L,0.9814917716143499,14.988843388201506,-33.85580096957994
3,C - N -B - L,0.8748327338660751,14.994334165216596,-33.79257761106925
3,C - N -B - L,0.9955315774079625,15.012816497030272,-34.42115483447232
3,C - N -B - L,0.9403678546377667,15.003717529380905,-33.51940443613893
3,C - N -B - L,0.9121134058424488,15.023611123608823,-34.20218632051655
3,C - N -B - L,0.9309869399550921,14.881662413242644,-33.70826367984719
3,C - N -B - L,0.8977175006115266,15.040445556612703,-34.205388472194755
3,C - N -B - L,0.9381523444713984,14.898783614125838,-34.036448371286426
3,C - N -B - L,1.1454555222472271,14.948074351923053,-34.29683174062354
3,C - N -B - L,1.035481584460425,15.009125133930091,-34.0235592944365
3,C - N -B - L,1.0155585875017328,14.972262683482407,-33.767428758948476
3,C - N -B - L,0.942728641064133,14.88358431622915,-33.49310243383633
3,C - N -B - L,0.8376421256519467,14.932108277890784,-34.02016919841873
3,C - N -B - L,0.8991236293764223,15.00294187563224,-33.966004673017736
3,C - N -B - L,0.9086214559207845,14.935576729147312,-33.59354523187054
3,C - N -B - L,0.9446665589582393,15.033195468675027,-33.98238918024347
3,C - N -B - L,1.0266459734579887,14.987577924138561,-33.83886120866053
3,C - N -B - L,0.9370679368328653,15.018480540225557,-34.26345434566234
3,C - N -B - L,0.9350781248987493,14.968805117003347,-34.028911486752264
3,C - N -B - L,0.8707517908156204,14.968979695264661,-33.98163625658891
3,C - N -B - L,0.9929192278684523,14.997257616269133,-34.11454974948756
3,C - N -B - L,0.9951113188733756,15.002025627390523,-34.21177954558904
3,C - N -B - L,0.9059441167863156,15.037549942240908,-33.70166658503745
3,C - N -B - L,0.8595907686962453,15.031067842650883,-33.8601021166659
3,C - N -B - L,0.9491961417421166,14.92976519079478,-33.7375501017989
3,C - N -B - L,0.9505192135145051,14.946847209454633,-34.28932421558344
3,C - N -B - L,0.9463294827640981,14.99617648199139,-33.57016199206267
3,C - N -B - L,0.9738232690466975,14.967587910665202,-34.105834747034656
3,C - N -B - L,0.8948092493121417,14.92777862040381,-33.59170013462298
3,C - N -B - L,1.1242966433940627,14.989883384819144,-33.9056739260954
3,C - N -B - L,0.9512092858406612,14.998505997633462,-33.61274032659773
3,C - N -B - L,0.9184772466113243,14.963160266619076,-34.14946092376916
3,C - N -B - L,0.9336953729039305,14.963376076073027,-33.74385483639041
3,C - N -B - L,0.9671768593565712,14.97789978082223,-33.96812303255734
3,C - N -B - L,0.8904040570322216,15.044734313724934,-34.092582724253795
3,C - N -B - L,0.9291398070509396,14.984690573672117,-33.76357613322051
3,C - N -B - L,0.8878693803743437,14.977591869617846,-34.20892665338439
3,C - N -B - L,0.8441437236110739,14.98088914042404,-33.72671688174776
3,C - N -B - L,0.8349854409381178,14.920203119385134,-34.00338979975924
3,C - N -B - L,0.9050542638523836,14.936697281768257,-33.70357866263959
3,C - N -B - L,0.9759635007886408,15.040401941247339,-33.882365356372
3,C - N -B - L,1.0453106898354765,14.942571502661181,-33.902990204219705
3,C - N -B - L,0.8980625470691574,14.892715313819606,-33.9481058252943
3,C - N -B - L,0.9618171673123134,14.97519158657164,-33.505350210952905
3,C - N -B - L,0.9278167190922068,14.984123276515263,-33.76790361279418
3,C - N -B - L,1.0136440990014672,15.007830824088899,-34.196747894931825
3,C - N -B - L,0.806049659466653,14.937861479899114,-33.55196106359614
3,C - N -B - L,0.8152910976372945,14.947630545100777,-34.06214271296323
3,C - N -B - L,1.0151046100813088,14.98960702306781,-33.916348964102596
3,C - N -B - L,0.9273549352186655,14.966574369738382,-34.13391720024021
3,C - N -B - L,0.9743447075762931,14.997032178857557,-33.579319034616866
3,C - N -B - L,0.9567272602495257,14.902396286255525,-34.048868310162796
3,C - N -B - L,0.8938571267868343,14.943221479277753,-33.62916495295554
3,C - N -B - L,0.941462637312154,14.958470547141753,-33.609125013776584
3,C - N -B - L,0.9384714403710422,15.030970911069662,-34.12016660649682
3,C - N -B - L,0.9363545103886809,14.979441748022182,-33.9889261788161
3,C - N -B - L,0.9293914530799849,14.91613497874951,-33.71239454200125
3,C - N -B - L,0.9288855666965292,15.013832023665328,-34.09860884533601
3,C - N -B - L,0.9655891885461965,15.073403975025295,-34.17339429320472
3,C - N -B - L,0.8796089566356613,14.930914910724315,-33.732972328676595
3,C - N -B - L,0.8816844434403676,14.89427791563614,-33.88406725019933
3,C - N -B - L,0.9923640706316423,14.953407165749738,-33.43642391947597
3,C - N -B - L,0.9581125881358241,14.888600030401689,-33.75635132531041
3,C - N -B - L,0.8476202275763302,14.989577932315619,-33.871812150928875
3,C - N -B - L,1.0310430320396755,14.915552763565332,-34.06499494441637
3,C - N -B - L,0.9838006170004436,14.9454721141667,-33.45041582785437
3,C - N -B - L,0.9435095158702205,14.945132581753699,-34.09705983015794
3,C - N -B - L,1.1163097804645852,15.026279317260613,-33.59435779352283
3,C - N -B - L,0.9834685585347316,14.974192665047415,-33.460825516196465
3,C - N -B - L,0.9313267914444673,14.913891007058423,-33.94726881081775
3,C - N -B - L,0.8589784931560066,14.896041881440649,-34.30774263397965
3,C - N -B - L,0.8936729286390949,15.004888271098203,-33.9344698891832
3,C - N -B - L,0.9782619769349266,14.976990591642558,-33.760834049060755
3,C - N -B - L,0.8737768263739578,15.022915588963244,-33.761968206817556
3,C - N -B - L,1.0132420042454626,14.891363790551434,-34.241552188383594
3,C - N -B - L,0.9339911210768719,14.912532471716421,-33.810476309297854
3,C - N -B - L,0.9176081543208803,15.017305100250892,-33.60736986504843
3,C - N -B - L,1.0097528552404582,15.093035111176343,-34.096478748275636
3,C - N -B - L,1.1183823742791053,15.053471213755696,-33.599494433498386
