Object ID,Raw X,Raw Y,Raw Distance,Raw Yaw (degrees),Filtered X,Filtered Y,Filtered Distance,Filtered Yaw (degrees)
3,489.55303955078125,262.26702880859375,16.549109880791335,14.92091630170748,490.3129826400193,262.6143500536393,16.556935317113716,14.981297347232594
3,490.0289001464844,261.5133361816406,16.701276752478627,14.958734864604528,490.2859593149879,262.5096161949744,16.570665784890256,14.979151092833085
3,490.30767822265625,261.8594665527344,16.69982028115389,14.980884291570941,490.2880253243852,262.4477707609857,16.582951596269773,14.979315963227787
3,490.16064453125,262.36322021484375,16.774272593704225,14.969202767073513,490.2759082363774,262.4397278968812,16.601150991222475,14.978353946232717
3,490.62628173828125,261.7795104980469,16.290581902737927,15.006192311992043,490.3092374884073,262.37692476833206,16.571608130913248,14.981002068603422
3,490.25732421875,261.674072265625,16.48473371216466,14.976883912939472,490.3042992426818,262.31006597885374,16.563344208608367,14.980610329367217
3,489.43438720703125,262.6792297363281,16.546327026986887,14.911484447015273,490.22154892816746,262.3451826524786,16.56172545053443,14.974034735202197
3,489.76226806640625,263.1221923828125,16.558330499495806,14.937546177484935,490.17785987202893,262.4190956424486,16.56140250608178,14.970563763996449
3,489.8533630371094,261.95849609375,16.867299263270546,14.944785772537227,490.14699213592684,262.37528114631806,16.590500911241033,14.96811163457028
3,491.0240478515625,262.3871154785156,16.561686529075885,15.037780140402852,490.2304219924423,262.3764068862449,16.587759945385887,14.97473884575155
